model,category,sample_index,image_id,relative_path,target_class_id,target_class_name,baseline_top1_class_id,baseline_top1_class_name,fudd_top1_class_id,fudd_top1_class_name,baseline_target_rank,fudd_target_rank,target_in_baseline_top10,top1_changed_by_fudd
openai_clip,both_wrong,69,146,003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
openai_clip,both_wrong,73,154,003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,3,2,True,False
openai_clip,both_wrong,86,175,003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
openai_clip,both_wrong,87,178,003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,3,2,True,False
openai_clip,both_wrong,113,231,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,Groove-billed Ani,8,Brewer Blackbird,26,Shiny Cowbird,3,5,True,True
openai_clip,both_wrong,120,244,005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,4,Crested Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,True,False
openai_clip,both_wrong,123,252,005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,Crested Auklet,5,Least Auklet,5,Least Auklet,2,3,True,False
openai_clip,both_wrong,124,255,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,Crested Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,3,3,True,False
openai_clip,both_wrong,127,265,005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,Crested Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,True,False
openai_clip,both_wrong,128,271,005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,Crested Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,4,3,True,False
openai_clip,both_wrong,130,279,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,Crested Auklet,5,Least Auklet,5,Least Auklet,3,5,True,False
openai_clip,both_wrong,131,282,005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,4,Crested Auklet,5,Least Auklet,7,Rhinoceros Auklet,3,2,True,True
openai_clip,both_wrong,135,300,006.Least_Auklet/Least_Auklet_0025_795087.jpg,5,Least Auklet,6,Parakeet Auklet,6,Parakeet Auklet,2,2,True,False
openai_clip,both_wrong,138,309,006.Least_Auklet/Least_Auklet_0041_795107.jpg,5,Least Auklet,57,Pigeon Guillemot,57,Pigeon Guillemot,3,3,True,False
openai_clip,both_wrong,140,312,006.Least_Auklet/Least_Auklet_0023_1898.jpg,5,Least Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,True,False
openai_clip,both_wrong,143,325,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,Parakeet Auklet,5,Least Auklet,4,Crested Auklet,4,4,True,True
openai_clip,both_wrong,144,329,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,145,330,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,146,337,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,147,340,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,Parakeet Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,4,4,True,False
openai_clip,both_wrong,148,343,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,4,4,True,True
openai_clip,both_wrong,149,344,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
openai_clip,both_wrong,150,346,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,3,3,True,False
openai_clip,both_wrong,151,348,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,152,350,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,Parakeet Auklet,4,Crested Auklet,7,Rhinoceros Auklet,4,4,True,True
openai_clip,both_wrong,153,351,007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,4,3,True,True
openai_clip,both_wrong,154,352,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,155,354,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,3,3,True,True
openai_clip,both_wrong,156,356,007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,4,4,True,True
openai_clip,both_wrong,157,357,007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,4,4,True,True
openai_clip,both_wrong,158,360,007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,159,363,007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,160,365,007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,161,369,007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,162,370,007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,Parakeet Auklet,5,Least Auklet,7,Rhinoceros Auklet,4,4,True,True
openai_clip,both_wrong,163,371,007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,164,372,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,3,4,True,False
openai_clip,both_wrong,165,373,007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
openai_clip,both_wrong,167,382,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,168,383,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
openai_clip,both_wrong,170,386,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
openai_clip,both_wrong,171,387,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,172,389,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,4,3,True,False
openai_clip,both_wrong,173,391,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
openai_clip,both_wrong,175,405,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,177,408,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
openai_clip,both_wrong,178,410,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
openai_clip,both_wrong,181,420,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0035_2166.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
openai_clip,both_wrong,182,422,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
openai_clip,both_wrong,183,424,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
openai_clip,both_wrong,184,425,009.Brewer_Blackbird/Brewer_Blackbird_0099_2560.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,133,Cape-Glossy Starling,3,3,True,False
openai_clip,both_wrong,186,434,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,48,Boat-tailed Grackle,6,5,True,True
openai_clip,both_wrong,187,435,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,10,Rusty Blackbird,3,2,True,True
openai_clip,both_wrong,188,438,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,6,7,True,False
openai_clip,both_wrong,189,439,009.Brewer_Blackbird/Brewer_Blackbird_0054_2631.jpg,8,Brewer Blackbird,26,Shiny Cowbird,26,Shiny Cowbird,5,2,True,False
openai_clip,both_wrong,190,440,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,3,3,True,False
openai_clip,both_wrong,191,442,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,8,Brewer Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,6,3,True,False
openai_clip,both_wrong,193,445,009.Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg,8,Brewer Blackbird,28,American Crow,28,American Crow,8,7,True,False
openai_clip,both_wrong,194,447,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,4,4,True,False
openai_clip,both_wrong,195,448,009.Brewer_Blackbird/Brewer_Blackbird_0028_2682.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,2,3,True,False
openai_clip,both_wrong,196,449,009.Brewer_Blackbird/Brewer_Blackbird_0046_2688.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,3,2,True,False
openai_clip,both_wrong,199,453,009.Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,3,2,True,False
openai_clip,both_wrong,201,455,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,5,4,True,False
openai_clip,both_wrong,205,462,009.Brewer_Blackbird/Brewer_Blackbird_0010_2269.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,2,2,True,False
openai_clip,both_wrong,206,463,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,133,Cape-Glossy Starling,4,3,True,False
openai_clip,both_wrong,208,472,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4,True,False
openai_clip,both_wrong,209,473,009.Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,28,American Crow,5,3,True,True
openai_clip,both_wrong,211,480,009.Brewer_Blackbird/Brewer_Blackbird_0027_2329.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,2,2,True,False
openai_clip,both_wrong,243,546,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,5,6,True,False
openai_clip,both_wrong,246,551,011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,26,Shiny Cowbird,3,3,True,True
openai_clip,both_wrong,247,553,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,10,Rusty Blackbird,133,Cape-Glossy Starling,133,Cape-Glossy Starling,3,4,True,False
openai_clip,both_wrong,248,556,011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,3,2,True,False
openai_clip,both_wrong,251,563,011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,10,Rusty Blackbird,133,Cape-Glossy Starling,133,Cape-Glossy Starling,3,3,True,False
openai_clip,both_wrong,253,567,011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,3,3,True,False
openai_clip,both_wrong,259,579,011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,2,2,True,False
openai_clip,both_wrong,262,583,011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,10,9,True,False
openai_clip,both_wrong,267,590,011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,5,5,True,False
openai_clip,both_wrong,268,592,011.Rusty_Blackbird/Rusty_Blackbird_0056_6856.jpg,10,Rusty Blackbird,9,Red-winged Blackbird,9,Red-winged Blackbird,2,4,True,False
openai_clip,both_wrong,269,594,011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,2,2,True,False
openai_clip,both_wrong,271,602,011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,2,2,True,False
openai_clip,both_wrong,368,802,015.Lazuli_Bunting/Lazuli_Bunting_0035_14920.jpg,14,Lazuli Bunting,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,3,2,True,False
openai_clip,both_wrong,395,849,016.Painted_Bunting/Painted_Bunting_0072_16697.jpg,15,Painted Bunting,96,Orchard Oriole,96,Orchard Oriole,3,4,True,False
openai_clip,both_wrong,407,882,016.Painted_Bunting/Painted_Bunting_0044_16557.jpg,15,Painted Bunting,174,Pine Warbler,174,Pine Warbler,10,8,True,False
openai_clip,both_wrong,409,885,016.Painted_Bunting/Painted_Bunting_0078_16565.jpg,15,Painted Bunting,14,Lazuli Bunting,14,Lazuli Bunting,2,2,True,False
openai_clip,both_wrong,413,892,016.Painted_Bunting/Painted_Bunting_0032_16605.jpg,15,Painted Bunting,54,Evening Grosbeak,54,Evening Grosbeak,3,3,True,False
openai_clip,both_wrong,444,961,018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg,17,Spotted Catbird,147,Green-tailed Towhee,147,Green-tailed Towhee,2,4,True,False
openai_clip,both_wrong,450,976,018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg,17,Spotted Catbird,147,Green-tailed Towhee,31,Mangrove Cuckoo,,,False,True
openai_clip,both_wrong,491,1066,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0011_21820.jpg,19,Yellow-breasted Chat,171,Nashville Warbler,171,Nashville Warbler,,,False,False
openai_clip,both_wrong,492,1068,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0084_22082.jpg,19,Yellow-breasted Chat,42,Yellow-bellied Flycatcher,171,Nashville Warbler,5,4,True,True
openai_clip,both_wrong,496,1075,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0091_22111.jpg,19,Yellow-breasted Chat,178,Tennessee Warbler,178,Tennessee Warbler,,,False,False
openai_clip,both_wrong,497,1076,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0008_21856.jpg,19,Yellow-breasted Chat,42,Yellow-bellied Flycatcher,167,Kentucky Warbler,2,2,True,True
openai_clip,both_wrong,499,1081,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0035_21870.jpg,19,Yellow-breasted Chat,156,Yellow-throated Vireo,156,Yellow-throated Vireo,8,6,True,False
openai_clip,both_wrong,500,1082,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0110_21871.jpg,19,Yellow-breasted Chat,42,Yellow-bellied Flycatcher,167,Kentucky Warbler,2,2,True,True
openai_clip,both_wrong,501,1084,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0086_21877.jpg,19,Yellow-breasted Chat,172,Orange-crowned Warbler,172,Orange-crowned Warbler,,,False,False
openai_clip,both_wrong,502,1086,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0085_21899.jpg,19,Yellow-breasted Chat,171,Nashville Warbler,171,Nashville Warbler,4,4,True,False
openai_clip,both_wrong,507,1096,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0088_21686.jpg,19,Yellow-breasted Chat,42,Yellow-bellied Flycatcher,171,Nashville Warbler,2,4,True,True
openai_clip,both_wrong,514,1109,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0079_21978.jpg,19,Yellow-breasted Chat,178,Tennessee Warbler,171,Nashville Warbler,6,7,True,True
openai_clip,both_wrong,533,1154,021.Eastern_Towhee/Eastern_Towhee_0031_22233.jpg,20,Eastern Towhee,97,Scott Oriole,97,Scott Oriole,2,2,True,False
openai_clip,both_wrong,545,1176,022.Chuck_will_Widow/Chuck_Will_Widow_0033_22792.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,10,2,True,False
openai_clip,both_wrong,546,1177,022.Chuck_will_Widow/Chuck_Will_Widow_0045_22798.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
openai_clip,both_wrong,547,1178,022.Chuck_will_Widow/Chuck_Will_Widow_0032_22802.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,10,2,True,False
openai_clip,both_wrong,548,1179,022.Chuck_will_Widow/Chuck_Will_Widow_0019_22806.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,5,2,True,False
openai_clip,both_wrong,549,1180,022.Chuck_will_Widow/Chuck_Will_Widow_0021_796952.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,550,1182,022.Chuck_will_Widow/Chuck_Will_Widow_0011_796954.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,9,2,True,False
openai_clip,both_wrong,551,1183,022.Chuck_will_Widow/Chuck_Will_Widow_0009_796955.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,552,1190,022.Chuck_will_Widow/Chuck_Will_Widow_0015_796962.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,6,2,True,False
openai_clip,both_wrong,553,1192,022.Chuck_will_Widow/Chuck_Will_Widow_0010_796964.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,6,2,True,False
openai_clip,both_wrong,554,1193,022.Chuck_will_Widow/Chuck_Will_Widow_0020_796965.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,555,1195,022.Chuck_will_Widow/Chuck_Will_Widow_0022_796967.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
openai_clip,both_wrong,556,1199,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,9,2,True,False
openai_clip,both_wrong,557,1200,022.Chuck_will_Widow/Chuck_Will_Widow_0025_796972.jpg,21,Chuck-will Widow,195,House Wren,195,House Wren,,,False,False
openai_clip,both_wrong,558,1206,022.Chuck_will_Widow/Chuck_Will_Widow_0027_796978.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,6,2,True,False
openai_clip,both_wrong,559,1209,022.Chuck_will_Widow/Chuck_Will_Widow_0031_796981.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,,,False,False
openai_clip,both_wrong,560,1211,022.Chuck_will_Widow/Chuck_Will_Widow_0042_796983.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
openai_clip,both_wrong,561,1212,022.Chuck_will_Widow/Chuck_Will_Widow_0052_796984.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,562,1215,022.Chuck_will_Widow/Chuck_Will_Widow_0014_796987.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
openai_clip,both_wrong,563,1216,022.Chuck_will_Widow/Chuck_Will_Widow_0028_796988.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
openai_clip,both_wrong,564,1217,022.Chuck_will_Widow/Chuck_Will_Widow_0038_796989.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,565,1218,022.Chuck_will_Widow/Chuck_Will_Widow_0051_796991.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
openai_clip,both_wrong,566,1220,022.Chuck_will_Widow/Chuck_Will_Widow_0030_796994.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,567,1223,022.Chuck_will_Widow/Chuck_Will_Widow_0041_796997.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
openai_clip,both_wrong,568,1225,022.Chuck_will_Widow/Chuck_Will_Widow_0058_796999.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
openai_clip,both_wrong,569,1226,022.Chuck_will_Widow/Chuck_Will_Widow_0039_797000.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,3,True,False
openai_clip,both_wrong,570,1230,022.Chuck_will_Widow/Chuck_Will_Widow_0029_22751.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,6,2,True,False
openai_clip,both_wrong,571,1234,023.Brandt_Cormorant/Brandt_Cormorant_0019_23058.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,6,5,True,False
