model,category,sample_index,image_id,relative_path,target_class_id,target_class_name,baseline_top1_class_id,baseline_top1_class_name,fudd_top1_class_id,fudd_top1_class_name,baseline_target_rank,fudd_target_rank,target_in_baseline_top10,top1_changed_by_fudd
eva02_clip,both_wrong,56,112,002.Laysan_Albatross/Laysan_Albatross_0021_737.jpg,1,Laysan Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,60,126,003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,61,129,003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,64,133,003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,2,Sooty Albatross,70,Long-tailed Jaeger,70,Long-tailed Jaeger,4,4,True,False
eva02_clip,both_wrong,65,134,003.Sooty_Albatross/Sooty_Albatross_0033_1128.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,68,144,003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,69,146,003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,71,149,003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,72,150,003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,73,154,003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,Sooty Albatross,71,Pomarine Jaeger,0,Black-footed Albatross,3,3,True,True
eva02_clip,both_wrong,78,162,003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,Sooty Albatross,71,Pomarine Jaeger,71,Pomarine Jaeger,4,3,True,False
eva02_clip,both_wrong,82,169,003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,2,Sooty Albatross,0,Black-footed Albatross,0,Black-footed Albatross,2,2,True,False
eva02_clip,both_wrong,83,170,003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,2,Sooty Albatross,71,Pomarine Jaeger,71,Pomarine Jaeger,3,2,True,False
eva02_clip,both_wrong,84,171,003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,Sooty Albatross,5,Least Auklet,5,Least Auklet,2,2,True,False
eva02_clip,both_wrong,113,231,004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,3,Groove-billed Ani,102,Sayornis,102,Sayornis,3,2,True,False
eva02_clip,both_wrong,124,255,005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,Crested Auklet,7,Rhinoceros Auklet,7,Rhinoceros Auklet,2,2,True,False
eva02_clip,both_wrong,130,279,005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,4,Crested Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
eva02_clip,both_wrong,143,325,007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,144,329,007.Parakeet_Auklet/Parakeet_Auklet_0072_795929.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,145,330,007.Parakeet_Auklet/Parakeet_Auklet_0030_795930.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,146,337,007.Parakeet_Auklet/Parakeet_Auklet_0058_795942.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,147,340,007.Parakeet_Auklet/Parakeet_Auklet_0020_795947.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,148,343,007.Parakeet_Auklet/Parakeet_Auklet_0064_795954.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,149,344,007.Parakeet_Auklet/Parakeet_Auklet_0039_795955.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,150,346,007.Parakeet_Auklet/Parakeet_Auklet_0050_795957.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,151,348,007.Parakeet_Auklet/Parakeet_Auklet_0031_795960.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,152,350,007.Parakeet_Auklet/Parakeet_Auklet_0026_795962.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,153,351,007.Parakeet_Auklet/Parakeet_Auklet_0055_795963.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,154,352,007.Parakeet_Auklet/Parakeet_Auklet_0067_795964.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,155,354,007.Parakeet_Auklet/Parakeet_Auklet_0015_795966.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,156,356,007.Parakeet_Auklet/Parakeet_Auklet_0013_795970.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,157,357,007.Parakeet_Auklet/Parakeet_Auklet_0051_795971.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,158,360,007.Parakeet_Auklet/Parakeet_Auklet_0040_795974.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,159,363,007.Parakeet_Auklet/Parakeet_Auklet_0016_795977.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,160,365,007.Parakeet_Auklet/Parakeet_Auklet_0075_795981.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,161,369,007.Parakeet_Auklet/Parakeet_Auklet_0061_795990.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,162,370,007.Parakeet_Auklet/Parakeet_Auklet_0008_795992.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,163,371,007.Parakeet_Auklet/Parakeet_Auklet_0034_795994.jpg,6,Parakeet Auklet,5,Least Auklet,5,Least Auklet,4,4,True,False
eva02_clip,both_wrong,164,372,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,6,Parakeet Auklet,4,Crested Auklet,4,Crested Auklet,4,4,True,False
eva02_clip,both_wrong,165,373,007.Parakeet_Auklet/Parakeet_Auklet_0070_795998.jpg,6,Parakeet Auklet,4,Crested Auklet,5,Least Auklet,4,4,True,True
eva02_clip,both_wrong,166,381,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0042_2101.jpg,7,Rhinoceros Auklet,4,Crested Auklet,5,Least Auklet,2,3,True,True
eva02_clip,both_wrong,167,382,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0027_797496.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
eva02_clip,both_wrong,168,383,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0034_797497.jpg,7,Rhinoceros Auklet,4,Crested Auklet,4,Crested Auklet,2,3,True,False
eva02_clip,both_wrong,169,384,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0037_797499.jpg,7,Rhinoceros Auklet,4,Crested Auklet,4,Crested Auklet,3,3,True,False
eva02_clip,both_wrong,170,386,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0044_797502.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
eva02_clip,both_wrong,171,387,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0040_797503.jpg,7,Rhinoceros Auklet,4,Crested Auklet,4,Crested Auklet,3,3,True,False
eva02_clip,both_wrong,172,389,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0025_797508.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
eva02_clip,both_wrong,173,391,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0051_797510.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
eva02_clip,both_wrong,174,394,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0041_797515.jpg,7,Rhinoceros Auklet,4,Crested Auklet,5,Least Auklet,2,3,True,True
eva02_clip,both_wrong,175,405,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0046_797532.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,2,True,False
eva02_clip,both_wrong,176,407,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0003_797535.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
eva02_clip,both_wrong,177,408,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0045_797536.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,2,2,True,False
eva02_clip,both_wrong,178,410,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0001_797538.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
eva02_clip,both_wrong,179,412,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0004_797541.jpg,7,Rhinoceros Auklet,4,Crested Auklet,4,Crested Auklet,3,3,True,False
eva02_clip,both_wrong,180,419,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0048_2162.jpg,7,Rhinoceros Auklet,4,Crested Auklet,4,Crested Auklet,2,2,True,False
eva02_clip,both_wrong,182,422,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0022_2170.jpg,7,Rhinoceros Auklet,4,Crested Auklet,5,Least Auklet,3,3,True,True
eva02_clip,both_wrong,183,424,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0039_2174.jpg,7,Rhinoceros Auklet,5,Least Auklet,5,Least Auklet,3,3,True,False
eva02_clip,both_wrong,185,430,009.Brewer_Blackbird/Brewer_Blackbird_0106_2608.jpg,8,Brewer Blackbird,26,Shiny Cowbird,26,Shiny Cowbird,3,2,True,False
eva02_clip,both_wrong,186,434,009.Brewer_Blackbird/Brewer_Blackbird_0009_2616.jpg,8,Brewer Blackbird,133,Cape-Glossy Starling,29,Fish Crow,2,2,True,True
eva02_clip,both_wrong,188,438,009.Brewer_Blackbird/Brewer_Blackbird_0101_2630.jpg,8,Brewer Blackbird,10,Rusty Blackbird,10,Rusty Blackbird,2,2,True,False
eva02_clip,both_wrong,190,440,009.Brewer_Blackbird/Brewer_Blackbird_0096_2634.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,26,Shiny Cowbird,3,4,True,True
eva02_clip,both_wrong,191,442,009.Brewer_Blackbird/Brewer_Blackbird_0041_2653.jpg,8,Brewer Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,3,2,True,False
eva02_clip,both_wrong,194,447,009.Brewer_Blackbird/Brewer_Blackbird_0137_2680.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4,True,False
eva02_clip,both_wrong,201,455,009.Brewer_Blackbird/Brewer_Blackbird_0025_2231.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,3,2,True,False
eva02_clip,both_wrong,202,457,009.Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg,8,Brewer Blackbird,26,Shiny Cowbird,26,Shiny Cowbird,2,2,True,False
eva02_clip,both_wrong,206,463,009.Brewer_Blackbird/Brewer_Blackbird_0061_2270.jpg,8,Brewer Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,2,2,True,False
eva02_clip,both_wrong,208,472,009.Brewer_Blackbird/Brewer_Blackbird_0038_2294.jpg,8,Brewer Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,4,4,True,False
eva02_clip,both_wrong,243,546,011.Rusty_Blackbird/Rusty_Blackbird_0055_6923.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,8,Brewer Blackbird,7,8,True,True
eva02_clip,both_wrong,246,551,011.Rusty_Blackbird/Rusty_Blackbird_0043_2597.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,26,Shiny Cowbird,3,3,True,True
eva02_clip,both_wrong,247,553,011.Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,8,7,True,False
eva02_clip,both_wrong,248,556,011.Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,4,2,True,False
eva02_clip,both_wrong,251,563,011.Rusty_Blackbird/Rusty_Blackbird_0112_3415.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,5,5,True,False
eva02_clip,both_wrong,253,567,011.Rusty_Blackbird/Rusty_Blackbird_0047_7009.jpg,10,Rusty Blackbird,26,Shiny Cowbird,26,Shiny Cowbird,4,4,True,False
eva02_clip,both_wrong,258,578,011.Rusty_Blackbird/Rusty_Blackbird_0052_7035.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,2,2,True,False
eva02_clip,both_wrong,259,579,011.Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,2,2,True,False
eva02_clip,both_wrong,261,582,011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,2,2,True,False
eva02_clip,both_wrong,262,583,011.Rusty_Blackbird/Rusty_Blackbird_0022_6808.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,7,7,True,False
eva02_clip,both_wrong,265,586,011.Rusty_Blackbird/Rusty_Blackbird_0094_6582.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,3,2,True,False
eva02_clip,both_wrong,267,590,011.Rusty_Blackbird/Rusty_Blackbird_0027_6593.jpg,10,Rusty Blackbird,48,Boat-tailed Grackle,48,Boat-tailed Grackle,7,8,True,False
eva02_clip,both_wrong,269,594,011.Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg,10,Rusty Blackbird,8,Brewer Blackbird,8,Brewer Blackbird,3,3,True,False
eva02_clip,both_wrong,270,597,011.Rusty_Blackbird/Rusty_Blackbird_0015_6885.jpg,10,Rusty Blackbird,26,Shiny Cowbird,26,Shiny Cowbird,3,3,True,False
eva02_clip,both_wrong,271,602,011.Rusty_Blackbird/Rusty_Blackbird_0013_6902.jpg,10,Rusty Blackbird,25,Bronzed Cowbird,25,Bronzed Cowbird,3,2,True,False
eva02_clip,both_wrong,331,724,014.Indigo_Bunting/Indigo_Bunting_0040_11805.jpg,13,Indigo Bunting,14,Lazuli Bunting,14,Lazuli Bunting,2,2,True,False
eva02_clip,both_wrong,336,738,014.Indigo_Bunting/Indigo_Bunting_0015_12632.jpg,13,Indigo Bunting,14,Lazuli Bunting,14,Lazuli Bunting,2,2,True,False
eva02_clip,both_wrong,356,774,014.Indigo_Bunting/Indigo_Bunting_0077_14060.jpg,13,Indigo Bunting,53,Blue Grosbeak,14,Lazuli Bunting,3,2,True,True
eva02_clip,both_wrong,395,849,016.Painted_Bunting/Painted_Bunting_0072_16697.jpg,15,Painted Bunting,172,Orange-crowned Warbler,172,Orange-crowned Warbler,4,6,True,False
eva02_clip,both_wrong,444,961,018.Spotted_Catbird/Spotted_Catbird_0015_796808.jpg,17,Spotted Catbird,147,Green-tailed Towhee,147,Green-tailed Towhee,2,2,True,False
eva02_clip,both_wrong,448,971,018.Spotted_Catbird/Spotted_Catbird_0040_796820.jpg,17,Spotted Catbird,147,Green-tailed Towhee,147,Green-tailed Towhee,2,2,True,False
eva02_clip,both_wrong,449,973,018.Spotted_Catbird/Spotted_Catbird_0003_796822.jpg,17,Spotted Catbird,69,Green Violetear,69,Green Violetear,2,2,True,False
eva02_clip,both_wrong,450,976,018.Spotted_Catbird/Spotted_Catbird_0002_796827.jpg,17,Spotted Catbird,147,Green-tailed Towhee,74,Green Jay,7,10,True,True
eva02_clip,both_wrong,486,1057,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0029_22017.jpg,19,Yellow-breasted Chat,199,Common Yellowthroat,199,Common Yellowthroat,2,2,True,False
eva02_clip,both_wrong,501,1084,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0086_21877.jpg,19,Yellow-breasted Chat,171,Nashville Warbler,171,Nashville Warbler,3,2,True,False
eva02_clip,both_wrong,545,1176,022.Chuck_will_Widow/Chuck_Will_Widow_0033_22792.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,546,1177,022.Chuck_will_Widow/Chuck_Will_Widow_0045_22798.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,547,1178,022.Chuck_will_Widow/Chuck_Will_Widow_0032_22802.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,548,1179,022.Chuck_will_Widow/Chuck_Will_Widow_0019_22806.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,6,2,True,False
eva02_clip,both_wrong,549,1180,022.Chuck_will_Widow/Chuck_Will_Widow_0021_796952.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,550,1182,022.Chuck_will_Widow/Chuck_Will_Widow_0011_796954.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,5,2,True,False
eva02_clip,both_wrong,551,1183,022.Chuck_will_Widow/Chuck_Will_Widow_0009_796955.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,552,1190,022.Chuck_will_Widow/Chuck_Will_Widow_0015_796962.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,553,1192,022.Chuck_will_Widow/Chuck_Will_Widow_0010_796964.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,554,1193,022.Chuck_will_Widow/Chuck_Will_Widow_0020_796965.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,5,2,True,False
eva02_clip,both_wrong,555,1195,022.Chuck_will_Widow/Chuck_Will_Widow_0022_796967.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,556,1199,022.Chuck_will_Widow/Chuck_Will_Widow_0047_796971.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,7,2,True,False
eva02_clip,both_wrong,558,1206,022.Chuck_will_Widow/Chuck_Will_Widow_0027_796978.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
eva02_clip,both_wrong,559,1209,022.Chuck_will_Widow/Chuck_Will_Widow_0031_796981.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
eva02_clip,both_wrong,560,1211,022.Chuck_will_Widow/Chuck_Will_Widow_0042_796983.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,5,2,True,False
eva02_clip,both_wrong,561,1212,022.Chuck_will_Widow/Chuck_Will_Widow_0052_796984.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,562,1215,022.Chuck_will_Widow/Chuck_Will_Widow_0014_796987.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
eva02_clip,both_wrong,563,1216,022.Chuck_will_Widow/Chuck_Will_Widow_0028_796988.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,564,1217,022.Chuck_will_Widow/Chuck_Will_Widow_0038_796989.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,565,1218,022.Chuck_will_Widow/Chuck_Will_Widow_0051_796991.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,4,2,True,False
eva02_clip,both_wrong,566,1220,022.Chuck_will_Widow/Chuck_Will_Widow_0030_796994.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,567,1223,022.Chuck_will_Widow/Chuck_Will_Widow_0041_796997.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,568,1225,022.Chuck_will_Widow/Chuck_Will_Widow_0058_796999.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,3,2,True,False
eva02_clip,both_wrong,569,1226,022.Chuck_will_Widow/Chuck_Will_Widow_0039_797000.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,570,1230,022.Chuck_will_Widow/Chuck_Will_Widow_0029_22751.jpg,21,Chuck-will Widow,91,Nighthawk,91,Nighthawk,2,2,True,False
eva02_clip,both_wrong,572,1235,023.Brandt_Cormorant/Brandt_Cormorant_0092_23061.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,573,1237,023.Brandt_Cormorant/Brandt_Cormorant_0002_23072.jpg,22,Brandt Cormorant,7,Rhinoceros Auklet,24,Pelagic Cormorant,8,3,True,True
eva02_clip,both_wrong,576,1244,023.Brandt_Cormorant/Brandt_Cormorant_0064_22849.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,578,1249,023.Brandt_Cormorant/Brandt_Cormorant_0079_22874.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,579,1254,023.Brandt_Cormorant/Brandt_Cormorant_0001_23398.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,580,1255,023.Brandt_Cormorant/Brandt_Cormorant_0040_23144.jpg,22,Brandt Cormorant,57,Pigeon Guillemot,57,Pigeon Guillemot,,,False,False
eva02_clip,both_wrong,581,1257,023.Brandt_Cormorant/Brandt_Cormorant_0028_22892.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,582,1258,023.Brandt_Cormorant/Brandt_Cormorant_0042_23151.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,584,1262,023.Brandt_Cormorant/Brandt_Cormorant_0026_22913.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,588,1267,023.Brandt_Cormorant/Brandt_Cormorant_0007_22934.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
eva02_clip,both_wrong,590,1269,023.Brandt_Cormorant/Brandt_Cormorant_0091_22825.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,3,2,True,False
eva02_clip,both_wrong,592,1272,023.Brandt_Cormorant/Brandt_Cormorant_0078_23203.jpg,22,Brandt Cormorant,24,Pelagic Cormorant,24,Pelagic Cormorant,2,2,True,False
